x,y
-0.008731181870627935, 1.0025077792989372
0.06646644204814267, 0.8917166591145174
0.26144576739955916, 0.8370042704148346
0.46209011911131737, 0.7683213506061739
0.6560452589060617, 0.6986973079087558
0.8508965610628942, 0.6421209624593562
1.0319213582046558, 0.5771385226084327
1.2456240757639803, 0.5056779567029945
1.4446201288454694, 0.46122190238370386
1.6442562978998785, 0.4260856318129981
2.0451289259409964, 0.37911255004304745
2.233243007482846, 0.3691214065657217
2.4446093017410133, 0.36009424726190076
2.655783561207304, 0.3482711528335043
2.8438336311518624, 0.33734803098132016
3.041565455186835, 0.3227107124005508
3.2424818561870836, 0.3062140093270138
3.443462268784624, 0.2906492846283353
3.647499235152858, 0.27136121868717256
3.8251634234367904, 0.253900531440131
4.042386778847175, 0.2336987761519076
4.229924756013397, 0.21531982730085608
4.440394887909476, 0.1932449707490167
4.631117442040974, 0.17300663740519728
4.831713785054763, 0.15185004245736833
5.0128185966931404, 0.13625788421699325
5.240043764180399, 0.11700182407447657
5.440960165180648, 0.10050512100093956
5.638435942826452, 0.08213988892073609
5.852858790855312, 0.06938938837443054
6.037468237445426, 0.05659773751558017
6.225646330584566, 0.04753857241311321
6.437076636440027, 0.03944339148415055
6.6386331534131955, 0.03226647215919809
6.842862154573305, 0.015774341342610576
7.047923306498212, 0.011397929399182827
7.349305909448245, 0.010882026406722423
7.448619902646775, 0.010087215740346878
7.647183877446543, 0.00756561603273731
7.822879709113745, 0.009671902400773646
8.041447308067262, 0.009041692984577354
8.243451906221477, 0.00838862228363424
8.452017693098117, 0.0068127177217314205
8.65733489141219, 0.0061642192777373594
8.8525862660521, 0.0036380473131782942
9.074466465165479, 0.0030124101539314996
9.24984223884622, 0.00045880464767589224
9.46496921444529, -0.002039933775186409
9.65703601211992, -0.0027067212469780166
9.872291010913578, -0.0033415029201238067
